date,total_articles,fiscal_articles,tariff_fiscal_articles,non_tariff_fiscal_articles,rate,tariff_rate,non_tariff_rate,fiscal_policy_index,tariff_fiscal_index,non_tariff_fiscal_index
2024-03-15,19,5,5,0,0.2631578947368421,0.2631578947368421,0.0,80.53155829034206,126.30647118487339,0.0
2024-03-16,21,4,2,2,0.19047619047619047,0.09523809523809523,0.09523809523809523,58.2895088577714,45.71091338119228,80.41896429041701
2024-03-18,22,7,5,2,0.3181818181818182,0.22727272727272727,0.09090909090909091,97.36997502377722,109.0828614778452,76.7635568226708
2024-03-19,17,4,4,0,0.23529411764705882,0.23529411764705882,0.0,72.00468741254114,112.93284482412209,0.0
2024-03-20,17,4,2,2,0.23529411764705882,0.11764705882352941,0.11764705882352941,72.00468741254114,56.46642241206104,99.34107353522101
2024-03-21,26,5,5,0,0.19230769230769232,0.19230769230769232,0.0,58.84998490448075,92.30088278894596,0.0
2024-03-22,22,6,1,5,0.2727272727272727,0.045454545454545456,0.22727272727272727,83.45997859180905,21.816572295569042,191.90889205667693
2024-03-23,19,5,1,4,0.2631578947368421,0.05263157894736842,0.21052631578947367,80.53155829034206,25.26129423697468,177.76823685250073
2024-03-25,15,4,2,2,0.26666666666666666,0.13333333333333333,0.13333333333333333,81.60531240087995,63.995278733669196,112.58655000658382
2024-03-26,14,3,1,2,0.21428571428571427,0.07142857142857142,0.14285714285714285,65.57569746499283,34.283185035894206,120.62844643562552
2024-03-27,19,6,6,0,0.3157894736842105,0.3157894736842105,0.0,96.63786994841048,151.56776542184807,0.0
2024-03-28,16,3,3,0,0.1875,0.1875,0.0,57.37873528186872,89.9933607192223,0.0
2024-03-29,25,10,6,4,0.4,0.24,0.16,122.40796860131995,115.19150172060452,135.10386000790058
2024-03-30,18,3,3,0,0.16666666666666666,0.16666666666666666,0.0,51.003320250549976,79.99409841708648,0.0
2024-04-01,14,4,3,1,0.2857142857142857,0.21428571428571427,0.07142857142857142,87.4342632866571,102.8495551076826,60.31422321781276
2024-04-02,14,1,1,0,0.07142857142857142,0.07142857142857142,0.0,21.858565821664275,34.283185035894206,0.0
2024-04-03,16,3,3,0,0.1875,0.1875,0.0,57.37873528186872,89.9933607192223,0.0
2024-04-04,14,5,3,2,0.35714285714285715,0.21428571428571427,0.14285714285714285,109.29282910832138,102.8495551076826,120.62844643562552
2024-04-05,21,4,3,1,0.19047619047619047,0.14285714285714285,0.047619047619047616,58.2895088577714,68.56637007178841,40.209482145208504
2024-04-06,22,9,7,2,0.4090909090909091,0.3181818181818182,0.09090909090909091,125.18996788771359,152.7160060689833,76.7635568226708
2024-04-08,19,4,2,2,0.21052631578947367,0.10526315789473684,0.10526315789473684,64.42524663227364,50.52258847394936,88.88411842625037
2024-04-09,17,5,4,1,0.29411764705882354,0.23529411764705882,0.058823529411764705,90.00585926567643,112.93284482412209,49.67053676761051
2024-04-10,14,3,3,0,0.21428571428571427,0.21428571428571427,0.0,65.57569746499283,102.8495551076826,0.0
2024-04-11,19,4,2,2,0.21052631578947367,0.10526315789473684,0.10526315789473684,64.42524663227364,50.52258847394936,88.88411842625037
2024-04-12,16,8,5,3,0.5,0.3125,0.1875,153.0099607516499,149.98893453203718,158.32483594675847
2024-04-13,18,7,6,1,0.3888888888888889,0.3333333333333333,0.05555555555555555,119.00774725128329,159.98819683417295,46.91106250274325
2024-04-15,17,5,3,2,0.29411764705882354,0.17647058823529413,0.11764705882352941,90.00585926567643,84.69963361809157,99.34107353522101
2024-04-16,22,7,2,5,0.3181818181818182,0.09090909090909091,0.22727272727272727,97.36997502377722,43.633144591138084,191.90889205667693
2024-04-17,18,4,2,2,0.2222222222222222,0.1111111111111111,0.1111111111111111,68.0044270007333,53.32939894472432,93.8221250054865
2024-04-18,19,6,5,1,0.3157894736842105,0.2631578947368421,0.05263157894736842,96.63786994841048,126.30647118487339,44.442059213125184
2024-04-19,24,5,4,1,0.20833333333333334,0.16666666666666666,0.041666666666666664,63.75415031318747,79.99409841708648,35.183296877057444
2024-04-20,15,1,1,0,0.06666666666666667,0.06666666666666667,0.0,20.401328100219988,31.997639366834598,0.0
2024-04-22,21,4,3,1,0.19047619047619047,0.14285714285714285,0.047619047619047616,58.2895088577714,68.56637007178841,40.209482145208504
2024-04-23,15,4,4,0,0.26666666666666666,0.26666666666666666,0.0,81.60531240087995,127.99055746733839,0.0
2024-04-24,19,3,1,2,0.15789473684210525,0.05263157894736842,0.10526315789473684,48.31893497420524,25.26129423697468,88.88411842625037
2024-04-25,16,1,0,1,0.0625,0.0,0.0625,19.12624509395624,0.0,52.774945315586166
2024-04-26,22,6,4,2,0.2727272727272727,0.18181818181818182,0.09090909090909091,83.45997859180905,87.26628918227617,76.7635568226708
2024-04-27,14,4,2,2,0.2857142857142857,0.14285714285714285,0.14285714285714285,87.4342632866571,68.56637007178841,120.62844643562552
2024-04-29,15,2,1,1,0.13333333333333333,0.06666666666666667,0.06666666666666667,40.802656200439976,31.997639366834598,56.29327500329191
2024-04-30,13,3,0,3,0.23076923076923078,0.0,0.23076923076923078,70.61998188537689,0.0,194.8613365498566
2024-05-01,20,8,5,3,0.4,0.25,0.15,122.40796860131995,119.99114762562972,126.65986875740678
2024-05-02,14,4,4,0,0.2857142857142857,0.2857142857142857,0.0,87.4342632866571,137.13274014357683,0.0
2024-05-03,14,2,0,2,0.14285714285714285,0.0,0.14285714285714285,43.71713164332855,0.0,120.62844643562552
2024-05-04,13,3,3,0,0.23076923076923078,0.23076923076923078,0.0,70.61998188537689,110.76105934673515,0.0
2024-05-06,13,2,2,0,0.15384615384615385,0.15384615384615385,0.0,47.079987923584596,73.84070623115676,0.0
2024-05-07,14,3,0,3,0.21428571428571427,0.0,0.21428571428571427,65.57569746499283,0.0,180.94266965343826
2024-05-08,17,3,0,3,0.17647058823529413,0.0,0.17647058823529413,54.003515559405855,0.0,149.0116103028315
2024-05-09,17,4,1,3,0.23529411764705882,0.058823529411764705,0.17647058823529413,72.00468741254114,28.23321120603052,149.0116103028315
2024-05-10,20,8,2,6,0.4,0.1,0.3,122.40796860131995,47.99645905025189,253.31973751481357
2024-05-11,12,6,3,3,0.5,0.25,0.25,153.0099607516499,119.99114762562972,211.09978126234466
2024-05-13,16,5,5,0,0.3125,0.3125,0.0,95.63122546978121,149.98893453203718,0.0
2024-05-14,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,18,6,3,3,0.3333333333333333,0.16666666666666666,0.16666666666666666,102.00664050109995,79.99409841708648,140.73318750822978
2024-05-16,18,6,3,3,0.3333333333333333,0.16666666666666666,0.16666666666666666,102.00664050109995,79.99409841708648,140.73318750822978
2024-05-17,21,6,4,2,0.2857142857142857,0.19047619047619047,0.09523809523809523,87.4342632866571,91.42182676238455,80.41896429041701
2024-05-18,16,2,0,2,0.125,0.0,0.125,38.25249018791248,0.0,105.54989063117233
2024-05-20,18,3,2,1,0.16666666666666666,0.1111111111111111,0.05555555555555555,51.003320250549976,53.32939894472432,46.91106250274325
2024-05-21,17,5,2,3,0.29411764705882354,0.11764705882352941,0.17647058823529413,90.00585926567643,56.46642241206104,149.0116103028315
2024-05-22,17,2,0,2,0.11764705882352941,0.0,0.11764705882352941,36.00234370627057,0.0,99.34107353522101
2024-05-23,16,4,0,4,0.25,0.0,0.25,76.50498037582496,0.0,211.09978126234466
2024-05-24,20,5,4,1,0.25,0.2,0.05,76.50498037582496,95.99291810050379,42.21995625246893
2024-05-25,18,4,3,1,0.2222222222222222,0.16666666666666666,0.05555555555555555,68.0044270007333,79.99409841708648,46.91106250274325
2024-05-28,17,6,2,4,0.35294117647058826,0.11764705882352941,0.23529411764705882,108.00703111881171,56.46642241206104,198.68214707044203
2024-05-29,17,6,4,2,0.35294117647058826,0.23529411764705882,0.11764705882352941,108.00703111881171,112.93284482412209,99.34107353522101
2024-05-30,21,8,3,5,0.38095238095238093,0.14285714285714285,0.23809523809523808,116.5790177155428,68.56637007178841,201.04741072604253
2024-05-31,13,1,0,1,0.07692307692307693,0.0,0.07692307692307693,23.539993961792298,0.0,64.9537788499522
2024-06-01,14,1,0,1,0.07142857142857142,0.0,0.07142857142857142,21.858565821664275,0.0,60.31422321781276
2024-06-03,17,3,2,1,0.17647058823529413,0.11764705882352941,0.058823529411764705,54.003515559405855,56.46642241206104,49.67053676761051
2024-06-04,16,9,3,6,0.5625,0.1875,0.375,172.13620584560618,89.9933607192223,316.64967189351694
2024-06-05,10,3,1,2,0.3,0.1,0.2,91.80597645098996,47.99645905025189,168.87982500987573
2024-06-06,16,3,2,1,0.1875,0.125,0.0625,57.37873528186872,59.99557381281486,52.774945315586166
2024-06-07,17,6,3,3,0.35294117647058826,0.17647058823529413,0.17647058823529413,108.00703111881171,84.69963361809157,149.0116103028315
2024-06-08,13,4,2,2,0.3076923076923077,0.15384615384615385,0.15384615384615385,94.15997584716919,73.84070623115676,129.9075576999044
2024-06-10,14,4,2,2,0.2857142857142857,0.14285714285714285,0.14285714285714285,87.4342632866571,68.56637007178841,120.62844643562552
2024-06-11,17,3,1,2,0.17647058823529413,0.058823529411764705,0.11764705882352941,54.003515559405855,28.23321120603052,99.34107353522101
2024-06-12,17,4,1,3,0.23529411764705882,0.058823529411764705,0.17647058823529413,72.00468741254114,28.23321120603052,149.0116103028315
2024-06-13,17,5,3,2,0.29411764705882354,0.17647058823529413,0.11764705882352941,90.00585926567643,84.69963361809157,99.34107353522101
2024-06-14,24,6,5,1,0.25,0.20833333333333334,0.041666666666666664,76.50498037582496,99.99262302135811,35.183296877057444
2024-06-15,17,6,4,2,0.35294117647058826,0.23529411764705882,0.11764705882352941,108.00703111881171,112.93284482412209,99.34107353522101
2024-06-17,14,3,2,1,0.21428571428571427,0.14285714285714285,0.07142857142857142,65.57569746499283,68.56637007178841,60.31422321781276
2024-06-18,18,6,4,2,0.3333333333333333,0.2222222222222222,0.1111111111111111,102.00664050109995,106.65879788944864,93.8221250054865
2024-06-20,18,1,1,0,0.05555555555555555,0.05555555555555555,0.0,17.001106750183325,26.66469947236216,0.0
2024-06-21,17,5,2,3,0.29411764705882354,0.11764705882352941,0.17647058823529413,90.00585926567643,56.46642241206104,149.0116103028315
2024-06-22,20,4,2,2,0.2,0.1,0.1,61.203984300659975,47.99645905025189,84.43991250493787
2024-06-24,16,9,6,3,0.5625,0.375,0.1875,172.13620584560618,179.9867214384446,158.32483594675847
2024-06-25,13,2,2,0,0.15384615384615385,0.15384615384615385,0.0,47.079987923584596,73.84070623115676,0.0
2024-06-26,16,3,0,3,0.1875,0.0,0.1875,57.37873528186872,0.0,158.32483594675847
2024-06-27,19,6,1,5,0.3157894736842105,0.05263157894736842,0.2631578947368421,96.63786994841048,25.26129423697468,222.21029606562595
2024-06-28,15,5,1,4,0.3333333333333333,0.06666666666666667,0.26666666666666666,102.00664050109995,31.997639366834598,225.17310001316764
2024-06-29,15,3,2,1,0.2,0.13333333333333333,0.06666666666666667,61.203984300659975,63.995278733669196,56.29327500329191
2024-07-01,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,16,5,2,3,0.3125,0.125,0.1875,95.63122546978121,59.99557381281486,158.32483594675847
2024-07-03,18,4,2,2,0.2222222222222222,0.1111111111111111,0.1111111111111111,68.0044270007333,53.32939894472432,93.8221250054865
2024-07-05,16,3,3,0,0.1875,0.1875,0.0,57.37873528186872,89.9933607192223,0.0
2024-07-06,15,4,3,1,0.26666666666666666,0.2,0.06666666666666667,81.60531240087995,95.99291810050379,56.29327500329191
2024-07-08,11,3,1,2,0.2727272727272727,0.09090909090909091,0.18181818181818182,83.45997859180905,43.633144591138084,153.5271136453416
2024-07-09,13,5,5,0,0.38461538461538464,0.38461538461538464,0.0,117.6999698089615,184.6017655778919,0.0
2024-07-10,22,5,4,1,0.22727272727272727,0.18181818181818182,0.045454545454545456,69.54998215984088,87.26628918227617,38.3817784113354
2024-07-11,19,3,4,-1,0.15789473684210525,0.21052631578947367,-0.05263157894736842,48.31893497420524,101.04517694789872,-44.442059213125184
2024-07-12,14,3,1,2,0.21428571428571427,0.07142857142857142,0.14285714285714285,65.57569746499283,34.283185035894206,120.62844643562552
2024-07-13,18,3,2,1,0.16666666666666666,0.1111111111111111,0.05555555555555555,51.003320250549976,53.32939894472432,46.91106250274325
2024-07-15,16,5,3,2,0.3125,0.1875,0.125,95.63122546978121,89.9933607192223,105.54989063117233
2024-07-16,16,8,4,4,0.5,0.25,0.25,153.0099607516499,119.99114762562972,211.09978126234466
2024-07-17,16,2,1,1,0.125,0.0625,0.0625,38.25249018791248,29.99778690640743,52.774945315586166
2024-07-18,13,4,1,3,0.3076923076923077,0.07692307692307693,0.23076923076923078,94.15997584716919,36.92035311557838,194.8613365498566
2024-07-19,16,5,4,1,0.3125,0.25,0.0625,95.63122546978121,119.99114762562972,52.774945315586166
2024-07-20,15,3,1,2,0.2,0.06666666666666667,0.13333333333333333,61.203984300659975,31.997639366834598,112.58655000658382
2024-07-22,19,3,2,1,0.15789473684210525,0.10526315789473684,0.05263157894736842,48.31893497420524,50.52258847394936,44.442059213125184
2024-07-23,12,2,0,2,0.16666666666666666,0.0,0.16666666666666666,51.003320250549976,0.0,140.73318750822978
2024-07-24,21,6,2,4,0.2857142857142857,0.09523809523809523,0.19047619047619047,87.4342632866571,45.71091338119228,160.83792858083402
2024-07-25,15,4,4,0,0.26666666666666666,0.26666666666666666,0.0,81.60531240087995,127.99055746733839,0.0
2024-07-26,17,1,0,1,0.058823529411764705,0.0,0.058823529411764705,18.001171853135286,0.0,49.67053676761051
2024-07-27,14,2,1,1,0.14285714285714285,0.07142857142857142,0.07142857142857142,43.71713164332855,34.283185035894206,60.31422321781276
2024-07-29,22,1,1,0,0.045454545454545456,0.045454545454545456,0.0,13.909996431968175,21.816572295569042,0.0
2024-07-30,9,2,0,2,0.2222222222222222,0.0,0.2222222222222222,68.0044270007333,0.0,187.644250010973
2024-07-31,19,3,2,1,0.15789473684210525,0.10526315789473684,0.05263157894736842,48.31893497420524,50.52258847394936,44.442059213125184
2024-08-01,15,7,5,2,0.4666666666666667,0.3333333333333333,0.13333333333333333,142.80929670153995,159.98819683417295,112.58655000658382
2024-08-02,19,8,1,7,0.42105263157894735,0.05263157894736842,0.3684210526315789,128.85049326454728,25.26129423697468,311.0944144918763
2024-08-03,14,5,1,4,0.35714285714285715,0.07142857142857142,0.2857142857142857,109.29282910832138,34.283185035894206,241.25689287125104
2024-08-05,16,6,3,3,0.375,0.1875,0.1875,114.75747056373744,89.9933607192223,158.32483594675847
2024-08-06,17,6,5,1,0.35294117647058826,0.29411764705882354,0.058823529411764705,108.00703111881171,141.16605603015262,49.67053676761051
2024-08-07,14,1,1,0,0.07142857142857142,0.07142857142857142,0.0,21.858565821664275,34.283185035894206,0.0
2024-08-08,14,5,1,4,0.35714285714285715,0.07142857142857142,0.2857142857142857,109.29282910832138,34.283185035894206,241.25689287125104
2024-08-09,20,2,2,0,0.1,0.1,0.0,30.601992150329988,47.99645905025189,0.0
2024-08-10,15,3,2,1,0.2,0.13333333333333333,0.06666666666666667,61.203984300659975,63.995278733669196,56.29327500329191
2024-08-12,14,3,1,2,0.21428571428571427,0.07142857142857142,0.14285714285714285,65.57569746499283,34.283185035894206,120.62844643562552
2024-08-13,15,4,1,3,0.26666666666666666,0.06666666666666667,0.2,81.60531240087995,31.997639366834598,168.87982500987573
2024-08-14,36,6,4,2,0.16666666666666666,0.1111111111111111,0.05555555555555555,51.003320250549976,53.32939894472432,46.91106250274325
2024-08-15,33,8,4,4,0.24242424242424243,0.12121212121212122,0.12121212121212122,74.1866476371636,58.177526121517445,102.35140909689437
2024-08-16,38,12,6,6,0.3157894736842105,0.15789473684210525,0.15789473684210525,96.63786994841048,75.78388271092403,133.32617763937554
2024-08-17,15,3,2,1,0.2,0.13333333333333333,0.06666666666666667,61.203984300659975,63.995278733669196,56.29327500329191
2024-08-19,12,7,4,3,0.5833333333333334,0.3333333333333333,0.25,178.51162087692495,159.98819683417295,211.09978126234466
2024-08-20,15,3,3,0,0.2,0.2,0.0,61.203984300659975,95.99291810050379,0.0
2024-08-21,16,4,4,0,0.25,0.25,0.0,76.50498037582496,119.99114762562972,0.0
2024-08-22,13,3,1,2,0.23076923076923078,0.07692307692307693,0.15384615384615385,70.61998188537689,36.92035311557838,129.9075576999044
2024-08-23,16,7,4,3,0.4375,0.25,0.1875,133.88371565769367,119.99114762562972,158.32483594675847
2024-08-24,11,3,1,2,0.2727272727272727,0.09090909090909091,0.18181818181818182,83.45997859180905,43.633144591138084,153.5271136453416
2024-08-26,13,5,2,3,0.38461538461538464,0.15384615384615385,0.23076923076923078,117.6999698089615,73.84070623115676,194.8613365498566
2024-08-27,11,4,2,2,0.36363636363636365,0.18181818181818182,0.18181818181818182,111.2799714557454,87.26628918227617,153.5271136453416
2024-08-28,13,6,2,4,0.46153846153846156,0.15384615384615385,0.3076923076923077,141.23996377075377,73.84070623115676,259.8151153998088
2024-08-29,16,4,1,3,0.25,0.0625,0.1875,76.50498037582496,29.99778690640743,158.32483594675847
2024-08-30,13,5,4,1,0.38461538461538464,0.3076923076923077,0.07692307692307693,117.6999698089615,147.68141246231352,64.9537788499522
2024-08-31,21,1,1,0,0.047619047619047616,0.047619047619047616,0.0,14.57237721444285,22.85545669059614,0.0
2024-09-03,17,6,2,4,0.35294117647058826,0.11764705882352941,0.23529411764705882,108.00703111881171,56.46642241206104,198.68214707044203
2024-09-04,25,6,4,2,0.24,0.16,0.08,73.44478116079196,76.79433448040302,67.55193000395029
2024-09-05,22,4,0,4,0.18181818181818182,0.0,0.18181818181818182,55.6399857278727,0.0,153.5271136453416
2024-09-06,21,8,4,4,0.38095238095238093,0.19047619047619047,0.19047619047619047,116.5790177155428,91.42182676238455,160.83792858083402
2024-09-07,20,4,4,0,0.2,0.2,0.0,61.203984300659975,95.99291810050379,0.0
2024-09-09,16,5,2,3,0.3125,0.125,0.1875,95.63122546978121,59.99557381281486,158.32483594675847
2024-09-10,16,3,1,2,0.1875,0.0625,0.125,57.37873528186872,29.99778690640743,105.54989063117233
2024-09-11,18,4,3,1,0.2222222222222222,0.16666666666666666,0.05555555555555555,68.0044270007333,79.99409841708648,46.91106250274325
2024-09-12,16,3,1,2,0.1875,0.0625,0.125,57.37873528186872,29.99778690640743,105.54989063117233
2024-09-13,17,4,1,3,0.23529411764705882,0.058823529411764705,0.17647058823529413,72.00468741254114,28.23321120603052,149.0116103028315
2024-09-14,19,10,4,6,0.5263157894736842,0.21052631578947367,0.3157894736842105,161.06311658068412,101.04517694789872,266.6523552787511
2024-09-16,16,4,2,2,0.25,0.125,0.125,76.50498037582496,59.99557381281486,105.54989063117233
2024-09-17,18,7,5,2,0.3888888888888889,0.2777777777777778,0.1111111111111111,119.00774725128329,133.3234973618108,93.8221250054865
2024-09-18,18,8,3,5,0.4444444444444444,0.16666666666666666,0.2777777777777778,136.0088540014666,79.99409841708648,234.5553125137163
2024-09-19,22,4,3,1,0.18181818181818182,0.13636363636363635,0.045454545454545456,55.6399857278727,65.44971688670712,38.3817784113354
2024-09-20,14,6,3,3,0.42857142857142855,0.21428571428571427,0.21428571428571427,131.15139492998566,102.8495551076826,180.94266965343826
2024-09-21,14,3,2,1,0.21428571428571427,0.14285714285714285,0.07142857142857142,65.57569746499283,68.56637007178841,60.31422321781276
2024-09-23,16,6,2,4,0.375,0.125,0.25,114.75747056373744,59.99557381281486,211.09978126234466
2024-09-24,16,5,2,3,0.3125,0.125,0.1875,95.63122546978121,59.99557381281486,158.32483594675847
2024-09-25,14,4,4,0,0.2857142857142857,0.2857142857142857,0.0,87.4342632866571,137.13274014357683,0.0
2024-09-26,18,3,3,0,0.16666666666666666,0.16666666666666666,0.0,51.003320250549976,79.99409841708648,0.0
2024-09-27,16,3,1,2,0.1875,0.0625,0.125,57.37873528186872,29.99778690640743,105.54989063117233
2024-09-28,17,6,2,4,0.35294117647058826,0.11764705882352941,0.23529411764705882,108.00703111881171,56.46642241206104,198.68214707044203
2024-09-30,13,3,3,0,0.23076923076923078,0.23076923076923078,0.0,70.61998188537689,110.76105934673515,0.0
2024-10-01,14,3,1,2,0.21428571428571427,0.07142857142857142,0.14285714285714285,65.57569746499283,34.283185035894206,120.62844643562552
2024-10-02,17,7,5,2,0.4117647058823529,0.29411764705882354,0.11764705882352941,126.00820297194699,141.16605603015262,99.34107353522101
2024-10-03,19,4,1,3,0.21052631578947367,0.05263157894736842,0.15789473684210525,64.42524663227364,25.26129423697468,133.32617763937554
2024-10-04,12,3,3,0,0.25,0.25,0.0,76.50498037582496,119.99114762562972,0.0
2024-10-05,19,4,2,2,0.21052631578947367,0.10526315789473684,0.10526315789473684,64.42524663227364,50.52258847394936,88.88411842625037
2024-10-07,10,4,2,2,0.4,0.2,0.2,122.40796860131995,95.99291810050379,168.87982500987573
2024-10-08,15,4,1,3,0.26666666666666666,0.06666666666666667,0.2,81.60531240087995,31.997639366834598,168.87982500987573
2024-10-09,18,6,4,2,0.3333333333333333,0.2222222222222222,0.1111111111111111,102.00664050109995,106.65879788944864,93.8221250054865
2024-10-10,16,5,2,3,0.3125,0.125,0.1875,95.63122546978121,59.99557381281486,158.32483594675847
2024-10-11,15,6,2,4,0.4,0.13333333333333333,0.26666666666666666,122.40796860131995,63.995278733669196,225.17310001316764
2024-10-12,15,5,4,1,0.3333333333333333,0.26666666666666666,0.06666666666666667,102.00664050109995,127.99055746733839,56.29327500329191
2024-10-14,15,5,3,2,0.3333333333333333,0.2,0.13333333333333333,102.00664050109995,95.99291810050379,112.58655000658382
2024-10-15,16,6,4,2,0.375,0.25,0.125,114.75747056373744,119.99114762562972,105.54989063117233
2024-10-16,18,5,1,4,0.2777777777777778,0.05555555555555555,0.2222222222222222,85.00553375091663,26.66469947236216,187.644250010973
2024-10-17,21,4,4,0,0.19047619047619047,0.19047619047619047,0.0,58.2895088577714,91.42182676238455,0.0
2024-10-18,15,4,3,1,0.26666666666666666,0.2,0.06666666666666667,81.60531240087995,95.99291810050379,56.29327500329191
2024-10-19,14,5,3,2,0.35714285714285715,0.21428571428571427,0.14285714285714285,109.29282910832138,102.8495551076826,120.62844643562552
2024-10-21,20,9,6,3,0.45,0.3,0.15,137.70896467648495,143.98937715075567,126.65986875740678
2024-10-22,14,5,3,2,0.35714285714285715,0.21428571428571427,0.14285714285714285,109.29282910832138,102.8495551076826,120.62844643562552
2024-10-23,25,9,7,2,0.36,0.28,0.08,110.16717174118796,134.3900853407053,67.55193000395029
2024-10-24,14,4,1,3,0.2857142857142857,0.07142857142857142,0.21428571428571427,87.4342632866571,34.283185035894206,180.94266965343826
2024-10-25,16,5,2,3,0.3125,0.125,0.1875,95.63122546978121,59.99557381281486,158.32483594675847
2024-10-26,18,4,4,0,0.2222222222222222,0.2222222222222222,0.0,68.0044270007333,106.65879788944864,0.0
2024-10-28,22,7,3,4,0.3181818181818182,0.13636363636363635,0.18181818181818182,97.36997502377722,65.44971688670712,153.5271136453416
2024-10-29,16,6,3,3,0.375,0.1875,0.1875,114.75747056373744,89.9933607192223,158.32483594675847
2024-10-30,15,8,4,4,0.5333333333333333,0.26666666666666666,0.26666666666666666,163.2106248017599,127.99055746733839,225.17310001316764
2024-10-31,13,6,2,4,0.46153846153846156,0.15384615384615385,0.3076923076923077,141.23996377075377,73.84070623115676,259.8151153998088
2024-11-01,18,4,3,1,0.2222222222222222,0.16666666666666666,0.05555555555555555,68.0044270007333,79.99409841708648,46.91106250274325
2024-11-02,19,7,6,1,0.3684210526315789,0.3157894736842105,0.05263157894736842,112.7441816064789,151.56776542184807,44.442059213125184
2024-11-04,20,7,4,3,0.35,0.2,0.15,107.10697252615495,95.99291810050379,126.65986875740678
2024-11-05,15,9,7,2,0.6,0.4666666666666667,0.13333333333333333,183.61195290197992,223.98347556784216,112.58655000658382
2024-11-06,18,5,5,0,0.2777777777777778,0.2777777777777778,0.0,85.00553375091663,133.3234973618108,0.0
2024-11-07,5,2,1,1,0.4,0.2,0.2,122.40796860131995,95.99291810050379,168.87982500987573
2024-11-08,10,5,3,2,0.5,0.3,0.2,153.0099607516499,143.98937715075567,168.87982500987573
2024-11-09,19,6,6,0,0.3157894736842105,0.3157894736842105,0.0,96.63786994841048,151.56776542184807,0.0
2024-11-11,15,5,4,1,0.3333333333333333,0.26666666666666666,0.06666666666666667,102.00664050109995,127.99055746733839,56.29327500329191
2024-11-12,15,4,3,1,0.26666666666666666,0.2,0.06666666666666667,81.60531240087995,95.99291810050379,56.29327500329191
2024-11-13,21,10,6,4,0.47619047619047616,0.2857142857142857,0.19047619047619047,145.7237721444285,137.13274014357683,160.83792858083402
2024-11-14,17,5,2,3,0.29411764705882354,0.11764705882352941,0.17647058823529413,90.00585926567643,56.46642241206104,149.0116103028315
2024-11-15,17,2,1,1,0.11764705882352941,0.058823529411764705,0.058823529411764705,36.00234370627057,28.23321120603052,49.67053676761051
2024-11-16,16,6,4,2,0.375,0.25,0.125,114.75747056373744,119.99114762562972,105.54989063117233
2024-11-18,17,9,6,3,0.5294117647058824,0.35294117647058826,0.17647058823529413,162.01054667821757,169.39926723618314,149.0116103028315
2024-11-19,13,6,5,1,0.46153846153846156,0.38461538461538464,0.07692307692307693,141.23996377075377,184.6017655778919,64.9537788499522
2024-11-20,19,7,4,3,0.3684210526315789,0.21052631578947367,0.15789473684210525,112.7441816064789,101.04517694789872,133.32617763937554
2024-11-21,13,6,4,2,0.46153846153846156,0.3076923076923077,0.15384615384615385,141.23996377075377,147.68141246231352,129.9075576999044
2024-11-22,14,3,3,0,0.21428571428571427,0.21428571428571427,0.0,65.57569746499283,102.8495551076826,0.0
2024-11-23,17,6,3,3,0.35294117647058826,0.17647058823529413,0.17647058823529413,108.00703111881171,84.69963361809157,149.0116103028315
2024-11-25,16,7,6,1,0.4375,0.375,0.0625,133.88371565769367,179.9867214384446,52.774945315586166
2024-11-26,13,9,4,5,0.6923076923076923,0.3076923076923077,0.38461538461538464,211.85994565613066,147.68141246231352,324.76889424976105
2024-11-27,22,12,9,3,0.5454545454545454,0.4090909090909091,0.13636363636363635,166.9199571836181,196.34915066012138,115.14533523400617
2024-11-29,16,5,4,1,0.3125,0.25,0.0625,95.63122546978121,119.99114762562972,52.774945315586166
2024-11-30,16,9,6,3,0.5625,0.375,0.1875,172.13620584560618,179.9867214384446,158.32483594675847
2024-12-02,20,6,5,1,0.3,0.25,0.05,91.80597645098996,119.99114762562972,42.21995625246893
2024-12-03,16,5,4,1,0.3125,0.25,0.0625,95.63122546978121,119.99114762562972,52.774945315586166
2024-12-04,15,9,6,3,0.6,0.4,0.2,183.61195290197992,191.98583620100757,168.87982500987573
2024-12-05,18,8,5,3,0.4444444444444444,0.2777777777777778,0.16666666666666666,136.0088540014666,133.3234973618108,140.73318750822978
2024-12-06,19,6,3,3,0.3157894736842105,0.15789473684210525,0.15789473684210525,96.63786994841048,75.78388271092403,133.32617763937554
2024-12-07,13,1,1,0,0.07692307692307693,0.07692307692307693,0.0,23.539993961792298,36.92035311557838,0.0
2024-12-09,16,6,6,0,0.375,0.375,0.0,114.75747056373744,179.9867214384446,0.0
2024-12-10,15,4,3,1,0.26666666666666666,0.2,0.06666666666666667,81.60531240087995,95.99291810050379,56.29327500329191
2024-12-11,16,6,3,3,0.375,0.1875,0.1875,114.75747056373744,89.9933607192223,158.32483594675847
2024-12-12,14,4,2,2,0.2857142857142857,0.14285714285714285,0.14285714285714285,87.4342632866571,68.56637007178841,120.62844643562552
2024-12-13,19,7,4,3,0.3684210526315789,0.21052631578947367,0.15789473684210525,112.7441816064789,101.04517694789872,133.32617763937554
2024-12-14,13,3,2,1,0.23076923076923078,0.15384615384615385,0.07692307692307693,70.61998188537689,73.84070623115676,64.9537788499522
